date_and_time_UTC,callrate,LFcallrate,HFcallrate
2025-04-22 05:30:00+00:00,5.4,5.4,0.0
2025-04-22 05:40:00+00:00,0.6,0.6,0.0
2025-04-22 05:50:00+00:00,1.6,0.0,1.6
2025-04-22 06:00:00+00:00,4.0,0.0,4.0
2025-04-22 06:10:00+00:00,6.8,0.0,6.8
2025-04-22 06:20:00+00:00,40.8,0.0,40.8
2025-04-22 06:30:00+00:00,12.0,4.0,8.0
2025-04-22 06:40:00+00:00,21.6,0.0,21.6
2025-04-22 06:50:00+00:00,16.6,0.0,16.6
2025-04-22 07:00:00+00:00,0.0,0.0,0.0
2025-04-22 07:10:00+00:00,6.8,6.8,0.0
2025-04-22 07:20:00+00:00,0.0,0.0,0.0
2025-04-22 07:30:00+00:00,14.4,0.0,14.4
2025-04-22 07:40:00+00:00,1.0,0.0,1.0
2025-04-22 07:50:00+00:00,8.2,0.0,8.2
2025-04-22 08:00:00+00:00,0.0,0.0,0.0
2025-04-22 08:10:00+00:00,13.0,0.0,13.0
2025-04-22 08:20:00+00:00,0.0,0.0,0.0
2025-04-22 08:30:00+00:00,0.0,0.0,0.0
2025-04-22 08:40:00+00:00,0.0,0.0,0.0
2025-04-22 08:50:00+00:00,0.0,0.0,0.0
2025-04-22 09:00:00+00:00,0.0,0.0,0.0
2025-04-22 09:10:00+00:00,0.0,0.0,0.0
2025-04-22 09:20:00+00:00,0.0,0.0,0.0
2025-04-22 09:30:00+00:00,0.0,0.0,0.0
2025-04-22 09:40:00+00:00,0.0,0.0,0.0
2025-04-22 09:50:00+00:00,0.0,0.0,0.0
2025-04-22 10:00:00+00:00,0.0,0.0,0.0
2025-04-22 10:10:00+00:00,0.0,0.0,0.0
2025-04-22 10:20:00+00:00,0.0,0.0,0.0
2025-04-22 10:30:00+00:00,0.0,0.0,0.0
2025-04-22 10:40:00+00:00,0.0,0.0,0.0
2025-04-22 10:50:00+00:00,0.0,0.0,0.0
2025-04-22 11:00:00+00:00,0.0,0.0,0.0
2025-04-22 11:10:00+00:00,0.0,0.0,0.0
2025-04-22 11:20:00+00:00,0.0,0.0,0.0
2025-04-22 11:30:00+00:00,0.0,0.0,0.0
2025-04-22 11:40:00+00:00,0.0,0.0,0.0
2025-04-22 11:50:00+00:00,0.0,0.0,0.0
2025-04-22 12:00:00+00:00,0.0,0.0,0.0
2025-04-22 12:10:00+00:00,0.0,0.0,0.0
2025-04-22 12:20:00+00:00,0.0,0.0,0.0
2025-04-22 12:30:00+00:00,0.0,0.0,0.0
2025-04-22 12:40:00+00:00,0.0,0.0,0.0
2025-04-22 12:50:00+00:00,0.0,0.0,0.0
2025-04-22 13:00:00+00:00,0.0,0.0,0.0
2025-04-22 13:10:00+00:00,0.0,0.0,0.0
2025-04-22 13:20:00+00:00,0.0,0.0,0.0
2025-04-22 13:30:00+00:00,0.0,0.0,0.0
2025-04-22 13:40:00+00:00,0.0,0.0,0.0
2025-04-22 13:50:00+00:00,0.0,0.0,0.0
2025-04-22 14:00:00+00:00,0.0,0.0,0.0
2025-04-22 14:10:00+00:00,0.0,0.0,0.0
2025-04-22 14:20:00+00:00,0.0,0.0,0.0
2025-04-22 14:30:00+00:00,0.0,0.0,0.0
2025-04-22 14:40:00+00:00,2.0,2.0,0.0
2025-04-22 14:50:00+00:00,0.0,0.0,0.0
2025-04-22 15:00:00+00:00,0.2,0.2,0.0
2025-04-22 15:10:00+00:00,0.0,0.0,0.0
2025-04-22 15:20:00+00:00,0.0,0.0,0.0
2025-04-22 15:30:00+00:00,0.0,0.0,0.0
2025-04-22 15:40:00+00:00,0.6,0.6,0.0
2025-04-22 15:50:00+00:00,0.0,0.0,0.0
2025-04-22 16:00:00+00:00,0.0,0.0,0.0
2025-04-22 16:10:00+00:00,0.0,0.0,0.0
2025-04-22 16:20:00+00:00,0.0,0.0,0.0
2025-04-22 16:30:00+00:00,0.0,0.0,0.0
2025-04-22 16:40:00+00:00,0.0,0.0,0.0
2025-04-22 16:50:00+00:00,0.0,0.0,0.0
2025-04-22 17:00:00+00:00,0.0,0.0,0.0
2025-04-22 17:10:00+00:00,0.0,0.0,0.0
2025-04-22 17:20:00+00:00,0.0,0.0,0.0
2025-04-22 17:30:00+00:00,0.0,0.0,0.0
2025-04-22 17:40:00+00:00,0.0,0.0,0.0
2025-04-22 17:50:00+00:00,0.0,0.0,0.0
2025-04-22 18:00:00+00:00,0.0,0.0,0.0
2025-04-22 18:10:00+00:00,0.0,0.0,0.0
2025-04-22 18:20:00+00:00,0.8,0.8,0.0
2025-04-22 18:30:00+00:00,0.0,0.0,0.0
2025-04-22 18:40:00+00:00,0.2,0.2,0.0
2025-04-22 18:50:00+00:00,0.0,0.0,0.0
2025-04-22 19:00:00+00:00,0.0,0.0,0.0
2025-04-22 19:10:00+00:00,0.0,0.0,0.0
2025-04-22 19:20:00+00:00,0.0,0.0,0.0
2025-04-22 19:30:00+00:00,0.0,0.0,0.0
2025-04-22 19:40:00+00:00,0.0,0.0,0.0
2025-04-22 19:50:00+00:00,0.0,0.0,0.0
2025-04-22 20:00:00+00:00,0.0,0.0,0.0
2025-04-22 20:10:00+00:00,0.0,0.0,0.0
2025-04-22 20:20:00+00:00,0.0,0.0,0.0
2025-04-22 20:30:00+00:00,0.0,0.0,0.0
2025-04-22 20:40:00+00:00,0.0,0.0,0.0
2025-04-22 20:50:00+00:00,0.4,0.4,0.0
2025-04-22 21:00:00+00:00,0.0,0.0,0.0
2025-04-22 21:10:00+00:00,0.0,0.0,0.0
2025-04-22 21:20:00+00:00,0.0,0.0,0.0
2025-04-22 21:30:00+00:00,0.0,0.0,0.0
2025-04-22 21:40:00+00:00,0.0,0.0,0.0
2025-04-22 21:50:00+00:00,0.0,0.0,0.0
2025-04-22 22:00:00+00:00,0.0,0.0,0.0
2025-04-22 22:10:00+00:00,0.0,0.0,0.0
2025-04-22 22:20:00+00:00,0.2,0.2,0.0
2025-04-22 22:30:00+00:00,0.0,0.0,0.0
2025-04-22 22:40:00+00:00,0.0,0.0,0.0
2025-04-22 22:50:00+00:00,0.0,0.0,0.0
2025-04-22 23:00:00+00:00,0.2,0.2,0.0
2025-04-22 23:10:00+00:00,0.0,0.0,0.0
2025-04-22 23:20:00+00:00,0.2,0.2,0.0
2025-04-22 23:30:00+00:00,0.0,0.0,0.0
2025-04-22 23:40:00+00:00,0.0,0.0,0.0
2025-04-22 23:50:00+00:00,0.0,0.0,0.0
2025-04-23 00:00:00+00:00,0.0,0.0,0.0
2025-04-23 00:10:00+00:00,0.0,0.0,0.0
2025-04-23 00:20:00+00:00,0.0,0.0,0.0
2025-04-23 00:30:00+00:00,0.4,0.4,0.0
2025-04-23 00:40:00+00:00,0.0,0.0,0.0
2025-04-23 00:50:00+00:00,0.0,0.0,0.0
2025-04-23 01:00:00+00:00,0.0,0.0,0.0
2025-04-23 01:10:00+00:00,0.0,0.0,0.0
2025-04-23 01:20:00+00:00,0.0,0.0,0.0
2025-04-23 01:30:00+00:00,0.0,0.0,0.0
2025-04-23 01:40:00+00:00,0.0,0.0,0.0
2025-04-23 01:50:00+00:00,0.0,0.0,0.0
2025-04-23 02:00:00+00:00,0.0,0.0,0.0
2025-04-23 02:10:00+00:00,0.0,0.0,0.0
2025-04-23 02:20:00+00:00,0.0,0.0,0.0
2025-04-23 02:30:00+00:00,0.0,0.0,0.0
2025-04-23 02:40:00+00:00,0.0,0.0,0.0
2025-04-23 02:50:00+00:00,0.0,0.0,0.0
2025-04-23 03:00:00+00:00,0.0,0.0,0.0
2025-04-23 03:10:00+00:00,0.0,0.0,0.0
2025-04-23 03:20:00+00:00,21.2,21.2,0.0
2025-04-23 03:30:00+00:00,0.0,0.0,0.0
2025-04-23 03:40:00+00:00,3.6,3.6,0.0
2025-04-23 03:50:00+00:00,130.4,51.0,79.4
2025-04-23 04:00:00+00:00,181.8,6.0,175.8
2025-04-23 04:10:00+00:00,9.8,7.6,2.2
2025-04-23 04:20:00+00:00,3.4,0.2,3.2
2025-04-23 04:30:00+00:00,5.4,5.4,0.0
2025-04-23 04:40:00+00:00,0.0,0.0,0.0
2025-04-23 04:50:00+00:00,6.8,6.8,0.0
2025-04-23 05:00:00+00:00,11.8,0.0,11.8
2025-04-23 05:10:00+00:00,0.0,0.0,0.0
2025-04-23 05:20:00+00:00,0.0,0.0,0.0
2025-04-23 05:30:00+00:00,9.4,0.0,9.4
2025-04-23 05:40:00+00:00,0.0,0.0,0.0
2025-04-23 05:50:00+00:00,7.8,2.6,5.2
2025-04-23 06:00:00+00:00,8.8,0.0,8.8
2025-04-23 06:10:00+00:00,9.8,0.0,9.8
2025-04-23 06:20:00+00:00,9.8,3.4,6.4
2025-04-23 06:30:00+00:00,0.0,0.0,0.0
2025-04-23 06:40:00+00:00,0.0,0.0,0.0
2025-04-23 06:50:00+00:00,0.0,0.0,0.0
2025-04-23 07:00:00+00:00,7.8,7.6,0.2
2025-04-23 07:10:00+00:00,6.8,6.8,0.0
2025-04-23 07:20:00+00:00,9.2,0.0,9.2
2025-04-23 07:30:00+00:00,8.6,0.0,8.6
2025-04-23 07:40:00+00:00,0.0,0.0,0.0
2025-04-23 07:50:00+00:00,0.0,0.0,0.0
2025-04-23 08:00:00+00:00,12.0,2.4,9.6
2025-04-23 08:10:00+00:00,23.0,8.6,14.4
2025-04-23 08:20:00+00:00,0.0,0.0,0.0
2025-04-23 08:30:00+00:00,0.0,0.0,0.0
2025-04-23 08:40:00+00:00,0.0,0.0,0.0
2025-04-23 08:50:00+00:00,0.0,0.0,0.0
2025-04-23 09:00:00+00:00,0.0,0.0,0.0
2025-04-23 09:10:00+00:00,0.0,0.0,0.0
2025-04-23 09:20:00+00:00,9.6,8.8,0.8
2025-04-23 09:30:00+00:00,6.6,0.0,6.6
2025-04-23 09:40:00+00:00,0.2,0.2,0.0
2025-04-23 09:50:00+00:00,0.0,0.0,0.0
2025-04-23 10:00:00+00:00,5.8,0.0,5.8
2025-04-23 10:10:00+00:00,0.0,0.0,0.0
2025-04-23 10:20:00+00:00,0.0,0.0,0.0
2025-04-23 10:30:00+00:00,0.0,0.0,0.0
2025-04-23 10:40:00+00:00,0.0,0.0,0.0
2025-04-23 10:50:00+00:00,10.8,10.8,0.0
2025-04-23 11:00:00+00:00,0.0,0.0,0.0
2025-04-23 11:10:00+00:00,0.0,0.0,0.0
2025-04-23 11:20:00+00:00,0.0,0.0,0.0
2025-04-23 11:30:00+00:00,0.0,0.0,0.0
2025-04-23 11:40:00+00:00,0.0,0.0,0.0
2025-04-23 11:50:00+00:00,0.0,0.0,0.0
2025-04-23 12:00:00+00:00,0.0,0.0,0.0
2025-04-23 12:10:00+00:00,0.0,0.0,0.0
2025-04-23 12:20:00+00:00,0.0,0.0,0.0
2025-04-23 12:30:00+00:00,0.0,0.0,0.0
2025-04-23 12:40:00+00:00,0.0,0.0,0.0
2025-04-23 12:50:00+00:00,0.0,0.0,0.0
2025-04-23 13:00:00+00:00,0.0,0.0,0.0
2025-04-23 13:10:00+00:00,0.0,0.0,0.0
2025-04-23 13:20:00+00:00,0.0,0.0,0.0
2025-04-23 13:30:00+00:00,0.0,0.0,0.0
2025-04-23 13:40:00+00:00,0.0,0.0,0.0
2025-04-23 13:50:00+00:00,0.0,0.0,0.0
2025-04-23 14:00:00+00:00,0.6,0.6,0.0
2025-04-23 14:10:00+00:00,0.0,0.0,0.0
2025-04-23 14:20:00+00:00,0.0,0.0,0.0
2025-04-23 14:30:00+00:00,0.0,0.0,0.0
2025-04-23 14:40:00+00:00,1.4,1.4,0.0
2025-04-23 14:50:00+00:00,0.0,0.0,0.0
2025-04-23 15:00:00+00:00,0.0,0.0,0.0
2025-04-23 15:10:00+00:00,0.4,0.4,0.0
2025-04-23 15:20:00+00:00,0.4,0.4,0.0
2025-04-23 15:30:00+00:00,0.0,0.0,0.0
2025-04-23 15:40:00+00:00,0.4,0.4,0.0
2025-04-23 15:50:00+00:00,0.0,0.0,0.0
2025-04-23 16:00:00+00:00,0.0,0.0,0.0
2025-04-23 16:10:00+00:00,0.0,0.0,0.0
2025-04-23 16:20:00+00:00,0.4,0.4,0.0
2025-04-23 16:30:00+00:00,0.0,0.0,0.0
2025-04-23 16:40:00+00:00,0.0,0.0,0.0
2025-04-23 16:50:00+00:00,0.0,0.0,0.0
2025-04-23 17:00:00+00:00,0.0,0.0,0.0
2025-04-23 17:10:00+00:00,0.2,0.2,0.0
2025-04-23 17:20:00+00:00,0.0,0.0,0.0
2025-04-23 17:30:00+00:00,0.0,0.0,0.0
2025-04-23 17:40:00+00:00,0.0,0.0,0.0
2025-04-23 17:50:00+00:00,0.0,0.0,0.0
2025-04-23 18:00:00+00:00,0.0,0.0,0.0
2025-04-23 18:10:00+00:00,0.0,0.0,0.0
2025-04-23 18:20:00+00:00,0.0,0.0,0.0
2025-04-23 18:30:00+00:00,0.0,0.0,0.0
2025-04-23 18:40:00+00:00,0.0,0.0,0.0
2025-04-23 18:50:00+00:00,0.0,0.0,0.0
2025-04-23 19:00:00+00:00,0.2,0.2,0.0
2025-04-23 19:10:00+00:00,0.0,0.0,0.0
2025-04-23 19:20:00+00:00,0.0,0.0,0.0
2025-04-23 19:30:00+00:00,0.0,0.0,0.0
2025-04-23 19:40:00+00:00,0.0,0.0,0.0
2025-04-23 19:50:00+00:00,0.0,0.0,0.0
2025-04-23 20:00:00+00:00,0.0,0.0,0.0
2025-04-23 20:10:00+00:00,0.0,0.0,0.0
2025-04-23 20:20:00+00:00,0.0,0.0,0.0
2025-04-23 20:30:00+00:00,0.0,0.0,0.0
2025-04-23 20:40:00+00:00,0.0,0.0,0.0
2025-04-23 20:50:00+00:00,0.0,0.0,0.0
2025-04-23 21:00:00+00:00,0.0,0.0,0.0
2025-04-23 21:10:00+00:00,0.0,0.0,0.0
2025-04-23 21:20:00+00:00,0.0,0.0,0.0
2025-04-23 21:30:00+00:00,0.0,0.0,0.0
2025-04-23 21:40:00+00:00,0.0,0.0,0.0
2025-04-23 21:50:00+00:00,0.0,0.0,0.0
2025-04-23 22:00:00+00:00,0.2,0.2,0.0
2025-04-23 22:10:00+00:00,0.0,0.0,0.0
2025-04-23 22:20:00+00:00,0.0,0.0,0.0
2025-04-23 22:30:00+00:00,0.8,0.8,0.0
2025-04-23 22:40:00+00:00,0.0,0.0,0.0
2025-04-23 22:50:00+00:00,0.4,0.4,0.0
2025-04-23 23:00:00+00:00,0.0,0.0,0.0
2025-04-23 23:10:00+00:00,0.0,0.0,0.0
2025-04-23 23:20:00+00:00,0.2,0.2,0.0
2025-04-23 23:30:00+00:00,0.2,0.2,0.0
2025-04-23 23:40:00+00:00,0.0,0.0,0.0
2025-04-23 23:50:00+00:00,0.0,0.0,0.0
2025-04-24 00:00:00+00:00,0.0,0.0,0.0
2025-04-24 00:10:00+00:00,1.2,1.2,0.0
2025-04-24 00:20:00+00:00,0.0,0.0,0.0
2025-04-24 00:30:00+00:00,0.0,0.0,0.0
2025-04-24 00:40:00+00:00,0.4,0.4,0.0
2025-04-24 00:50:00+00:00,0.0,0.0,0.0
2025-04-24 01:00:00+00:00,0.0,0.0,0.0
2025-04-24 01:10:00+00:00,0.2,0.2,0.0
2025-04-24 01:20:00+00:00,0.0,0.0,0.0
2025-04-24 01:30:00+00:00,0.0,0.0,0.0
2025-04-24 01:40:00+00:00,0.0,0.0,0.0
2025-04-24 01:50:00+00:00,0.0,0.0,0.0
2025-04-24 02:00:00+00:00,0.0,0.0,0.0
2025-04-24 02:10:00+00:00,1.0,1.0,0.0
2025-04-24 02:20:00+00:00,0.0,0.0,0.0
2025-04-24 02:30:00+00:00,0.0,0.0,0.0
2025-04-24 02:40:00+00:00,0.2,0.2,0.0
2025-04-24 02:50:00+00:00,0.0,0.0,0.0
2025-04-24 03:00:00+00:00,0.0,0.0,0.0
2025-04-24 03:10:00+00:00,0.0,0.0,0.0
2025-04-24 03:20:00+00:00,0.0,0.0,0.0
2025-04-24 03:30:00+00:00,0.0,0.0,0.0
2025-04-24 03:40:00+00:00,8.4,8.4,0.0
2025-04-24 03:50:00+00:00,35.4,35.0,0.4
2025-04-24 04:00:00+00:00,118.0,13.2,104.8
2025-04-24 04:10:00+00:00,12.2,12.2,0.0
2025-04-24 04:20:00+00:00,270.8,36.8,234.0
2025-04-24 04:30:00+00:00,378.2,42.8,335.4
2025-04-24 04:40:00+00:00,33.4,0.6,32.8
2025-04-24 04:50:00+00:00,15.8,1.4,14.4
2025-04-24 05:00:00+00:00,2.6,2.4,0.2
2025-04-24 05:10:00+00:00,16.8,2.6,14.2
2025-04-24 05:20:00+00:00,0.2,0.2,0.0
2025-04-24 05:30:00+00:00,9.8,0.0,9.8
2025-04-24 05:40:00+00:00,9.2,9.2,0.0
2025-04-24 05:50:00+00:00,14.6,3.4,11.2
2025-04-24 06:00:00+00:00,3.8,0.0,3.8
2025-04-24 06:10:00+00:00,5.2,0.0,5.2
2025-04-24 06:20:00+00:00,0.0,0.0,0.0
2025-04-24 06:30:00+00:00,4.8,0.0,4.8
2025-04-24 06:40:00+00:00,16.2,6.0,10.2
2025-04-24 06:50:00+00:00,0.0,0.0,0.0
2025-04-24 07:00:00+00:00,2.2,0.0,2.2
2025-04-24 07:10:00+00:00,2.0,2.0,0.0
2025-04-24 07:20:00+00:00,0.0,0.0,0.0
2025-04-24 07:30:00+00:00,2.0,2.0,0.0
2025-04-24 07:40:00+00:00,0.0,0.0,0.0
2025-04-24 07:50:00+00:00,12.2,6.4,5.8
2025-04-24 08:00:00+00:00,0.0,0.0,0.0
2025-04-24 08:10:00+00:00,0.0,0.0,0.0
2025-04-24 08:20:00+00:00,2.4,0.0,2.4
2025-04-24 08:30:00+00:00,0.0,0.0,0.0
2025-04-24 08:40:00+00:00,1.0,0.0,1.0
2025-04-24 08:50:00+00:00,0.2,0.0,0.2
2025-04-24 09:00:00+00:00,22.0,0.0,22.0
2025-04-24 09:10:00+00:00,0.0,0.0,0.0
2025-04-24 09:20:00+00:00,10.2,9.6,0.6
2025-04-24 09:30:00+00:00,0.0,0.0,0.0
2025-04-24 09:40:00+00:00,1.0,0.0,1.0
2025-04-24 09:50:00+00:00,0.0,0.0,0.0
2025-04-24 10:00:00+00:00,4.0,0.0,4.0
2025-04-24 10:10:00+00:00,12.8,6.8,6.0
2025-04-24 10:20:00+00:00,0.0,0.0,0.0
2025-04-24 10:30:00+00:00,0.0,0.0,0.0
2025-04-24 10:40:00+00:00,0.0,0.0,0.0
2025-04-24 10:50:00+00:00,0.0,0.0,0.0
2025-04-24 11:00:00+00:00,0.0,0.0,0.0
2025-04-24 11:10:00+00:00,0.0,0.0,0.0
2025-04-24 11:20:00+00:00,0.0,0.0,0.0
2025-04-24 11:30:00+00:00,0.0,0.0,0.0
2025-04-24 11:40:00+00:00,0.0,0.0,0.0
2025-04-24 11:50:00+00:00,0.0,0.0,0.0
2025-04-24 12:00:00+00:00,6.6,0.0,6.6
2025-04-24 12:10:00+00:00,0.0,0.0,0.0
2025-04-24 12:20:00+00:00,0.0,0.0,0.0
2025-04-24 12:30:00+00:00,0.0,0.0,0.0
2025-04-24 12:40:00+00:00,0.2,0.2,0.0
2025-04-24 12:50:00+00:00,1.6,1.6,0.0
2025-04-24 13:00:00+00:00,0.0,0.0,0.0
2025-04-24 13:10:00+00:00,0.0,0.0,0.0
2025-04-24 13:20:00+00:00,0.0,0.0,0.0
2025-04-24 13:30:00+00:00,0.0,0.0,0.0
2025-04-24 13:40:00+00:00,0.0,0.0,0.0
2025-04-24 13:50:00+00:00,0.2,0.2,0.0
2025-04-24 14:00:00+00:00,0.4,0.4,0.0
2025-04-24 14:10:00+00:00,2.0,2.0,0.0
2025-04-24 14:20:00+00:00,0.0,0.0,0.0
2025-04-24 14:30:00+00:00,0.0,0.0,0.0
2025-04-24 14:40:00+00:00,0.0,0.0,0.0
2025-04-24 14:50:00+00:00,0.0,0.0,0.0
2025-04-24 15:00:00+00:00,0.0,0.0,0.0
2025-04-24 15:10:00+00:00,0.0,0.0,0.0
2025-04-24 15:20:00+00:00,0.0,0.0,0.0
2025-04-24 15:30:00+00:00,0.0,0.0,0.0
2025-04-24 15:40:00+00:00,0.2,0.2,0.0
2025-04-24 15:50:00+00:00,0.0,0.0,0.0
2025-04-24 16:00:00+00:00,0.0,0.0,0.0
2025-04-24 16:10:00+00:00,1.2,1.2,0.0
2025-04-24 16:20:00+00:00,0.2,0.2,0.0
2025-04-24 16:30:00+00:00,0.0,0.0,0.0
2025-04-24 16:40:00+00:00,1.6,1.6,0.0
2025-04-24 16:50:00+00:00,1.0,1.0,0.0
2025-04-24 17:00:00+00:00,0.0,0.0,0.0
2025-04-24 17:10:00+00:00,0.0,0.0,0.0
2025-04-24 17:20:00+00:00,0.0,0.0,0.0
2025-04-24 17:30:00+00:00,0.0,0.0,0.0
2025-04-24 17:40:00+00:00,0.2,0.2,0.0
2025-04-24 17:50:00+00:00,0.2,0.2,0.0
2025-04-24 18:00:00+00:00,0.0,0.0,0.0
2025-04-24 18:10:00+00:00,0.0,0.0,0.0
2025-04-24 18:20:00+00:00,0.2,0.2,0.0
2025-04-24 18:30:00+00:00,0.0,0.0,0.0
2025-04-24 18:40:00+00:00,0.2,0.2,0.0
2025-04-24 18:50:00+00:00,0.0,0.0,0.0
2025-04-24 19:00:00+00:00,0.0,0.0,0.0
2025-04-24 19:10:00+00:00,0.0,0.0,0.0
2025-04-24 19:20:00+00:00,0.4,0.4,0.0
2025-04-24 19:30:00+00:00,0.2,0.2,0.0
2025-04-24 19:40:00+00:00,0.0,0.0,0.0
2025-04-24 19:50:00+00:00,0.0,0.0,0.0
2025-04-24 20:00:00+00:00,0.0,0.0,0.0
2025-04-24 20:10:00+00:00,0.0,0.0,0.0
2025-04-24 20:20:00+00:00,0.0,0.0,0.0
2025-04-24 20:30:00+00:00,0.0,0.0,0.0
2025-04-24 20:40:00+00:00,0.0,0.0,0.0
2025-04-24 20:50:00+00:00,0.0,0.0,0.0
2025-04-24 21:00:00+00:00,0.2,0.2,0.0
2025-04-24 21:10:00+00:00,0.0,0.0,0.0
2025-04-24 21:20:00+00:00,0.0,0.0,0.0
2025-04-24 21:30:00+00:00,0.0,0.0,0.0
2025-04-24 21:40:00+00:00,0.0,0.0,0.0
2025-04-24 21:50:00+00:00,0.0,0.0,0.0
2025-04-24 22:00:00+00:00,0.0,0.0,0.0
2025-04-24 22:10:00+00:00,0.0,0.0,0.0
2025-04-24 22:20:00+00:00,0.0,0.0,0.0
2025-04-24 22:30:00+00:00,0.0,0.0,0.0
2025-04-24 22:40:00+00:00,0.2,0.2,0.0
2025-04-24 22:50:00+00:00,0.0,0.0,0.0
2025-04-24 23:00:00+00:00,0.0,0.0,0.0
2025-04-24 23:10:00+00:00,0.0,0.0,0.0
2025-04-24 23:20:00+00:00,0.0,0.0,0.0
2025-04-24 23:30:00+00:00,0.0,0.0,0.0
2025-04-24 23:40:00+00:00,0.0,0.0,0.0
2025-04-24 23:50:00+00:00,0.0,0.0,0.0
2025-04-25 00:00:00+00:00,0.0,0.0,0.0
2025-04-25 00:10:00+00:00,0.0,0.0,0.0
2025-04-25 00:20:00+00:00,0.0,0.0,0.0
2025-04-25 00:30:00+00:00,0.0,0.0,0.0
2025-04-25 00:40:00+00:00,0.0,0.0,0.0
2025-04-25 00:50:00+00:00,0.0,0.0,0.0
2025-04-25 01:00:00+00:00,0.0,0.0,0.0
2025-04-25 01:10:00+00:00,0.6,0.6,0.0
2025-04-25 01:20:00+00:00,0.2,0.2,0.0
2025-04-25 01:30:00+00:00,0.0,0.0,0.0
2025-04-25 01:40:00+00:00,0.8,0.8,0.0
2025-04-25 01:50:00+00:00,0.4,0.4,0.0
2025-04-25 02:00:00+00:00,0.0,0.0,0.0
2025-04-25 02:10:00+00:00,0.0,0.0,0.0
2025-04-25 02:20:00+00:00,0.0,0.0,0.0
2025-04-25 02:30:00+00:00,0.0,0.0,0.0
2025-04-25 02:40:00+00:00,0.0,0.0,0.0
2025-04-25 02:50:00+00:00,0.0,0.0,0.0
2025-04-25 03:00:00+00:00,0.0,0.0,0.0
2025-04-25 03:10:00+00:00,0.4,0.4,0.0
2025-04-25 03:20:00+00:00,0.2,0.2,0.0
2025-04-25 03:30:00+00:00,0.0,0.0,0.0
2025-04-25 03:40:00+00:00,49.4,49.4,0.0
2025-04-25 03:50:00+00:00,60.8,50.4,10.4
2025-04-25 04:00:00+00:00,129.2,38.8,90.4
2025-04-25 04:10:00+00:00,19.6,19.6,0.0
2025-04-25 04:20:00+00:00,20.6,20.6,0.0
2025-04-25 04:30:00+00:00,83.2,74.2,9.0
2025-04-25 04:40:00+00:00,15.2,15.2,0.0
2025-04-25 04:50:00+00:00,24.0,11.4,12.6
2025-04-25 05:00:00+00:00,0.2,0.2,0.0
2025-04-25 05:10:00+00:00,8.4,8.4,0.0
2025-04-25 05:20:00+00:00,8.4,2.8,5.6
2025-04-25 05:30:00+00:00,4.0,4.0,0.0
2025-04-25 05:40:00+00:00,6.0,6.0,0.0
2025-04-25 05:50:00+00:00,6.2,6.2,0.0
2025-04-25 06:00:00+00:00,2.4,2.4,0.0
2025-04-25 06:10:00+00:00,6.4,1.6,4.8
2025-04-25 06:20:00+00:00,19.4,14.8,4.6
2025-04-25 06:30:00+00:00,23.6,16.8,6.8
2025-04-25 06:40:00+00:00,134.2,86.2,48.0
2025-04-25 06:50:00+00:00,90.6,90.6,0.0
2025-04-25 07:00:00+00:00,160.8,143.2,17.6
2025-04-25 07:10:00+00:00,107.2,91.0,16.2
2025-04-25 07:20:00+00:00,116.2,84.0,32.2
2025-04-25 07:30:00+00:00,35.6,20.2,15.4
2025-04-25 07:40:00+00:00,55.6,45.8,9.8
2025-04-25 07:50:00+00:00,6.8,5.4,1.4
2025-04-25 08:00:00+00:00,39.6,35.0,4.6
2025-04-25 08:10:00+00:00,10.4,10.2,0.2
2025-04-25 08:20:00+00:00,2.0,2.0,0.0
2025-04-25 08:30:00+00:00,9.2,8.4,0.8
2025-04-25 08:40:00+00:00,31.0,10.0,21.0
2025-04-25 08:50:00+00:00,0.6,0.6,0.0
2025-04-25 09:00:00+00:00,17.0,0.0,17.0
2025-04-25 09:10:00+00:00,1.4,1.4,0.0
2025-04-25 09:20:00+00:00,0.0,0.0,0.0
2025-04-25 09:30:00+00:00,0.8,0.0,0.8
2025-04-25 09:40:00+00:00,0.6,0.2,0.4
2025-04-25 09:50:00+00:00,19.6,16.2,3.4
2025-04-25 10:00:00+00:00,55.8,54.2,1.6
2025-04-25 10:10:00+00:00,100.6,86.6,14.0
2025-04-25 10:20:00+00:00,23.6,7.0,16.6
2025-04-25 10:30:00+00:00,11.0,0.8,10.2
2025-04-25 10:40:00+00:00,4.8,0.0,4.8
2025-04-25 10:50:00+00:00,5.2,0.4,4.8
2025-04-25 11:00:00+00:00,0.0,0.0,0.0
2025-04-25 11:10:00+00:00,0.2,0.0,0.2
2025-04-25 11:20:00+00:00,6.0,0.0,6.0
2025-04-25 11:30:00+00:00,0.0,0.0,0.0
2025-04-25 11:40:00+00:00,0.2,0.0,0.2
2025-04-25 11:50:00+00:00,15.6,0.0,15.6
2025-04-25 12:00:00+00:00,9.2,8.8,0.4
2025-04-25 12:10:00+00:00,0.0,0.0,0.0
2025-04-25 12:20:00+00:00,0.0,0.0,0.0
2025-04-25 12:30:00+00:00,0.0,0.0,0.0
2025-04-25 12:40:00+00:00,1.4,1.4,0.0
2025-04-25 12:50:00+00:00,0.6,0.6,0.0
2025-04-25 13:00:00+00:00,0.0,0.0,0.0
2025-04-25 13:10:00+00:00,0.0,0.0,0.0
2025-04-25 13:20:00+00:00,0.0,0.0,0.0
2025-04-25 13:30:00+00:00,0.0,0.0,0.0
