date_and_time_UTC,callrate,LFcallrate,HFcallrate
2025-06-17 01:50:00+00:00,0.2,0.2,0.0
2025-06-17 02:00:00+00:00,0.0,0.0,0.0
2025-06-17 02:10:00+00:00,0.0,0.0,0.0
2025-06-17 02:20:00+00:00,0.0,0.0,0.0
2025-06-17 02:30:00+00:00,0.4,0.4,0.0
2025-06-17 02:40:00+00:00,0.2,0.2,0.0
2025-06-17 02:50:00+00:00,0.0,0.0,0.0
2025-06-17 03:00:00+00:00,0.2,0.2,0.0
2025-06-17 03:10:00+00:00,0.0,0.0,0.0
2025-06-17 03:20:00+00:00,0.4,0.4,0.0
2025-06-17 03:30:00+00:00,0.0,0.0,0.0
2025-06-17 03:40:00+00:00,0.0,0.0,0.0
2025-06-17 03:50:00+00:00,0.0,0.0,0.0
2025-06-17 04:00:00+00:00,0.0,0.0,0.0
2025-06-17 04:10:00+00:00,0.0,0.0,0.0
2025-06-17 04:20:00+00:00,0.0,0.0,0.0
2025-06-17 04:30:00+00:00,0.0,0.0,0.0
2025-06-17 04:40:00+00:00,0.0,0.0,0.0
2025-06-17 04:50:00+00:00,0.0,0.0,0.0
2025-06-17 05:00:00+00:00,10.2,10.2,0.0
2025-06-17 05:10:00+00:00,20.0,13.8,6.2
2025-06-17 05:20:00+00:00,1.6,1.6,0.0
2025-06-17 05:30:00+00:00,3.6,0.0,3.6
2025-06-17 05:40:00+00:00,9.4,2.8,6.6
2025-06-17 05:50:00+00:00,4.8,4.0,0.8
2025-06-17 06:00:00+00:00,23.6,23.6,0.0
2025-06-17 06:10:00+00:00,3.0,3.0,0.0
2025-06-17 06:20:00+00:00,3.2,3.2,0.0
2025-06-17 06:30:00+00:00,4.6,4.6,0.0
2025-06-17 06:40:00+00:00,0.0,0.0,0.0
2025-06-17 06:50:00+00:00,0.0,0.0,0.0
2025-06-17 07:00:00+00:00,0.0,0.0,0.0
2025-06-17 07:10:00+00:00,4.8,0.0,4.8
2025-06-17 07:20:00+00:00,4.2,4.2,0.0
2025-06-17 07:30:00+00:00,3.4,3.4,0.0
2025-06-17 07:40:00+00:00,5.2,0.0,5.2
2025-06-17 07:50:00+00:00,0.0,0.0,0.0
2025-06-17 08:00:00+00:00,0.0,0.0,0.0
2025-06-17 08:10:00+00:00,0.0,0.0,0.0
2025-06-17 08:20:00+00:00,8.0,0.0,8.0
2025-06-17 08:30:00+00:00,6.6,1.2,5.4
2025-06-17 08:40:00+00:00,1.4,0.0,1.4
2025-06-17 08:50:00+00:00,0.0,0.0,0.0
2025-06-17 09:00:00+00:00,1.6,1.6,0.0
2025-06-17 09:10:00+00:00,0.0,0.0,0.0
2025-06-17 09:20:00+00:00,0.0,0.0,0.0
2025-06-17 09:30:00+00:00,0.0,0.0,0.0
2025-06-17 09:40:00+00:00,0.0,0.0,0.0
2025-06-17 09:50:00+00:00,0.0,0.0,0.0
2025-06-17 10:00:00+00:00,0.0,0.0,0.0
2025-06-17 10:10:00+00:00,0.0,0.0,0.0
2025-06-17 10:20:00+00:00,0.0,0.0,0.0
2025-06-17 10:30:00+00:00,2.4,0.0,2.4
2025-06-17 10:40:00+00:00,3.8,0.0,3.8
2025-06-17 10:50:00+00:00,0.0,0.0,0.0
2025-06-17 11:00:00+00:00,0.0,0.0,0.0
2025-06-17 11:10:00+00:00,7.0,0.0,7.0
2025-06-17 11:20:00+00:00,0.0,0.0,0.0
2025-06-17 11:30:00+00:00,0.4,0.4,0.0
2025-06-17 11:40:00+00:00,0.6,0.6,0.0
2025-06-17 11:50:00+00:00,0.0,0.0,0.0
2025-06-17 12:00:00+00:00,0.2,0.2,0.0
2025-06-17 12:10:00+00:00,0.0,0.0,0.0
2025-06-17 12:20:00+00:00,0.0,0.0,0.0
2025-06-17 12:30:00+00:00,0.0,0.0,0.0
2025-06-17 12:40:00+00:00,0.0,0.0,0.0
2025-06-17 12:50:00+00:00,0.0,0.0,0.0
2025-06-17 13:00:00+00:00,0.0,0.0,0.0
2025-06-17 13:10:00+00:00,0.0,0.0,0.0
2025-06-17 13:20:00+00:00,0.0,0.0,0.0
2025-06-17 13:30:00+00:00,0.0,0.0,0.0
2025-06-17 13:40:00+00:00,0.0,0.0,0.0
2025-06-17 13:50:00+00:00,0.0,0.0,0.0
2025-06-17 14:00:00+00:00,0.0,0.0,0.0
2025-06-17 14:10:00+00:00,0.4,0.4,0.0
2025-06-17 14:20:00+00:00,0.0,0.0,0.0
2025-06-17 14:30:00+00:00,0.2,0.2,0.0
2025-06-17 14:40:00+00:00,0.0,0.0,0.0
2025-06-17 14:50:00+00:00,0.0,0.0,0.0
2025-06-17 15:00:00+00:00,0.0,0.0,0.0
2025-06-17 15:10:00+00:00,0.0,0.0,0.0
2025-06-17 15:20:00+00:00,0.0,0.0,0.0
2025-06-17 15:30:00+00:00,0.2,0.2,0.0
2025-06-17 15:40:00+00:00,0.0,0.0,0.0
2025-06-17 15:50:00+00:00,0.0,0.0,0.0
2025-06-17 16:00:00+00:00,0.2,0.2,0.0
2025-06-17 16:10:00+00:00,0.0,0.0,0.0
2025-06-17 16:20:00+00:00,0.0,0.0,0.0
2025-06-17 16:30:00+00:00,0.0,0.0,0.0
2025-06-17 16:40:00+00:00,0.0,0.0,0.0
2025-06-17 16:50:00+00:00,0.0,0.0,0.0
2025-06-17 17:00:00+00:00,0.0,0.0,0.0
2025-06-17 17:10:00+00:00,0.0,0.0,0.0
2025-06-17 17:20:00+00:00,0.4,0.4,0.0
2025-06-17 17:30:00+00:00,0.0,0.0,0.0
2025-06-17 17:40:00+00:00,1.0,1.0,0.0
2025-06-17 17:50:00+00:00,0.4,0.4,0.0
2025-06-17 18:00:00+00:00,0.0,0.0,0.0
2025-06-17 18:10:00+00:00,0.0,0.0,0.0
2025-06-17 18:20:00+00:00,0.4,0.4,0.0
2025-06-17 18:30:00+00:00,0.4,0.4,0.0
2025-06-17 18:40:00+00:00,1.0,1.0,0.0
2025-06-17 18:50:00+00:00,0.0,0.0,0.0
2025-06-17 19:00:00+00:00,0.0,0.0,0.0
2025-06-17 19:10:00+00:00,0.0,0.0,0.0
2025-06-17 19:20:00+00:00,0.4,0.4,0.0
2025-06-17 19:30:00+00:00,0.2,0.2,0.0
2025-06-17 19:40:00+00:00,0.0,0.0,0.0
2025-06-17 19:50:00+00:00,0.0,0.0,0.0
2025-06-17 20:00:00+00:00,0.0,0.0,0.0
2025-06-17 20:10:00+00:00,0.0,0.0,0.0
2025-06-17 20:20:00+00:00,0.2,0.2,0.0
2025-06-17 20:30:00+00:00,1.2,1.2,0.0
2025-06-17 20:40:00+00:00,0.0,0.0,0.0
2025-06-17 20:50:00+00:00,0.0,0.0,0.0
2025-06-17 21:00:00+00:00,0.0,0.0,0.0
2025-06-17 21:10:00+00:00,0.0,0.0,0.0
2025-06-17 21:20:00+00:00,0.0,0.0,0.0
2025-06-17 21:30:00+00:00,0.0,0.0,0.0
2025-06-17 21:40:00+00:00,0.8,0.8,0.0
2025-06-17 21:50:00+00:00,0.0,0.0,0.0
2025-06-17 22:00:00+00:00,0.0,0.0,0.0
2025-06-17 22:10:00+00:00,0.2,0.2,0.0
2025-06-17 22:20:00+00:00,0.0,0.0,0.0
2025-06-17 22:30:00+00:00,0.0,0.0,0.0
2025-06-17 22:40:00+00:00,0.0,0.0,0.0
2025-06-17 22:50:00+00:00,0.0,0.0,0.0
2025-06-17 23:00:00+00:00,0.0,0.0,0.0
2025-06-17 23:10:00+00:00,0.2,0.2,0.0
2025-06-17 23:20:00+00:00,0.0,0.0,0.0
2025-06-17 23:30:00+00:00,0.0,0.0,0.0
2025-06-17 23:40:00+00:00,0.0,0.0,0.0
2025-06-17 23:50:00+00:00,0.8,0.8,0.0
2025-06-18 00:00:00+00:00,0.0,0.0,0.0
2025-06-18 00:10:00+00:00,0.0,0.0,0.0
2025-06-18 00:20:00+00:00,0.0,0.0,0.0
2025-06-18 00:30:00+00:00,0.4,0.4,0.0
2025-06-18 00:40:00+00:00,0.0,0.0,0.0
2025-06-18 00:50:00+00:00,0.0,0.0,0.0
2025-06-18 01:00:00+00:00,0.0,0.0,0.0
2025-06-18 01:10:00+00:00,0.0,0.0,0.0
2025-06-18 01:20:00+00:00,0.0,0.0,0.0
2025-06-18 01:30:00+00:00,0.0,0.0,0.0
2025-06-18 01:40:00+00:00,0.0,0.0,0.0
2025-06-18 01:50:00+00:00,0.0,0.0,0.0
2025-06-18 02:00:00+00:00,0.0,0.0,0.0
2025-06-18 02:10:00+00:00,0.0,0.0,0.0
2025-06-18 02:20:00+00:00,0.0,0.0,0.0
2025-06-18 02:30:00+00:00,0.0,0.0,0.0
2025-06-18 02:40:00+00:00,0.0,0.0,0.0
2025-06-18 02:50:00+00:00,0.0,0.0,0.0
2025-06-18 03:00:00+00:00,0.0,0.0,0.0
2025-06-18 03:10:00+00:00,0.2,0.2,0.0
2025-06-18 03:20:00+00:00,0.0,0.0,0.0
2025-06-18 03:30:00+00:00,0.0,0.0,0.0
2025-06-18 03:40:00+00:00,0.0,0.0,0.0
2025-06-18 03:50:00+00:00,0.2,0.2,0.0
2025-06-18 04:00:00+00:00,0.0,0.0,0.0
2025-06-18 04:10:00+00:00,0.0,0.0,0.0
2025-06-18 04:20:00+00:00,0.0,0.0,0.0
2025-06-18 04:30:00+00:00,0.0,0.0,0.0
2025-06-18 04:40:00+00:00,0.0,0.0,0.0
2025-06-18 04:50:00+00:00,16.2,16.2,0.0
2025-06-18 05:00:00+00:00,1.4,1.4,0.0
2025-06-18 05:10:00+00:00,11.4,11.4,0.0
2025-06-18 05:20:00+00:00,9.8,9.8,0.0
2025-06-18 05:30:00+00:00,4.6,4.6,0.0
2025-06-18 05:40:00+00:00,0.0,0.0,0.0
2025-06-18 05:50:00+00:00,0.6,0.2,0.4
2025-06-18 06:00:00+00:00,57.4,57.4,0.0
2025-06-18 06:10:00+00:00,9.8,9.8,0.0
2025-06-18 06:20:00+00:00,13.2,13.2,0.0
2025-06-18 06:30:00+00:00,0.0,0.0,0.0
2025-06-18 06:40:00+00:00,0.0,0.0,0.0
2025-06-18 06:50:00+00:00,18.6,0.2,18.4
2025-06-18 07:00:00+00:00,2.0,2.0,0.0
2025-06-18 07:10:00+00:00,16.8,16.6,0.2
2025-06-18 07:20:00+00:00,5.0,0.0,5.0
2025-06-18 07:30:00+00:00,0.0,0.0,0.0
2025-06-18 07:40:00+00:00,9.0,9.0,0.0
2025-06-18 07:50:00+00:00,2.2,0.0,2.2
2025-06-18 08:00:00+00:00,36.0,10.2,25.8
2025-06-18 08:10:00+00:00,2.2,0.0,2.2
2025-06-18 08:20:00+00:00,4.2,4.2,0.0
2025-06-18 08:30:00+00:00,2.4,0.0,2.4
2025-06-18 08:40:00+00:00,0.0,0.0,0.0
2025-06-18 08:50:00+00:00,19.0,18.8,0.2
2025-06-18 09:00:00+00:00,0.0,0.0,0.0
2025-06-18 09:10:00+00:00,8.6,8.6,0.0
2025-06-18 09:20:00+00:00,5.0,0.0,5.0
2025-06-18 09:30:00+00:00,32.2,0.0,32.2
2025-06-18 09:40:00+00:00,0.2,0.2,0.0
2025-06-18 09:50:00+00:00,0.0,0.0,0.0
2025-06-18 10:00:00+00:00,0.0,0.0,0.0
2025-06-18 10:10:00+00:00,0.0,0.0,0.0
2025-06-18 10:20:00+00:00,0.0,0.0,0.0
2025-06-18 10:30:00+00:00,0.0,0.0,0.0
2025-06-18 10:40:00+00:00,5.6,0.0,5.6
2025-06-18 10:50:00+00:00,0.0,0.0,0.0
2025-06-18 11:00:00+00:00,0.0,0.0,0.0
2025-06-18 11:10:00+00:00,0.0,0.0,0.0
2025-06-18 11:20:00+00:00,0.0,0.0,0.0
2025-06-18 11:30:00+00:00,0.0,0.0,0.0
2025-06-18 11:40:00+00:00,0.4,0.4,0.0
2025-06-18 11:50:00+00:00,0.4,0.4,0.0
2025-06-18 12:00:00+00:00,0.0,0.0,0.0
2025-06-18 12:10:00+00:00,0.2,0.2,0.0
2025-06-18 12:20:00+00:00,0.2,0.2,0.0
2025-06-18 12:30:00+00:00,0.0,0.0,0.0
2025-06-18 12:40:00+00:00,0.0,0.0,0.0
2025-06-18 12:50:00+00:00,0.0,0.0,0.0
2025-06-18 13:00:00+00:00,0.0,0.0,0.0
2025-06-18 13:10:00+00:00,0.0,0.0,0.0
2025-06-18 13:20:00+00:00,0.0,0.0,0.0
2025-06-18 13:30:00+00:00,0.0,0.0,0.0
2025-06-18 13:40:00+00:00,0.0,0.0,0.0
2025-06-18 13:50:00+00:00,0.0,0.0,0.0
2025-06-18 14:00:00+00:00,0.0,0.0,0.0
2025-06-18 14:10:00+00:00,0.0,0.0,0.0
2025-06-18 14:20:00+00:00,0.0,0.0,0.0
2025-06-18 14:30:00+00:00,0.0,0.0,0.0
2025-06-18 14:40:00+00:00,0.4,0.4,0.0
2025-06-18 14:50:00+00:00,0.0,0.0,0.0
2025-06-18 15:00:00+00:00,0.0,0.0,0.0
2025-06-18 15:10:00+00:00,0.0,0.0,0.0
2025-06-18 15:20:00+00:00,0.0,0.0,0.0
2025-06-18 15:30:00+00:00,0.0,0.0,0.0
2025-06-18 15:40:00+00:00,0.2,0.2,0.0
2025-06-18 15:50:00+00:00,0.2,0.2,0.0
2025-06-18 16:00:00+00:00,0.0,0.0,0.0
2025-06-18 16:10:00+00:00,0.0,0.0,0.0
2025-06-18 16:20:00+00:00,0.2,0.2,0.0
2025-06-18 16:30:00+00:00,0.8,0.8,0.0
2025-06-18 16:40:00+00:00,0.0,0.0,0.0
2025-06-18 16:50:00+00:00,0.4,0.4,0.0
2025-06-18 17:00:00+00:00,0.0,0.0,0.0
2025-06-18 17:10:00+00:00,0.0,0.0,0.0
2025-06-18 17:20:00+00:00,0.2,0.2,0.0
2025-06-18 17:30:00+00:00,0.2,0.2,0.0
2025-06-18 17:40:00+00:00,0.2,0.2,0.0
2025-06-18 17:50:00+00:00,0.0,0.0,0.0
2025-06-18 18:00:00+00:00,0.2,0.2,0.0
2025-06-18 18:10:00+00:00,0.0,0.0,0.0
2025-06-18 18:20:00+00:00,0.0,0.0,0.0
2025-06-18 18:30:00+00:00,0.0,0.0,0.0
2025-06-18 18:40:00+00:00,0.0,0.0,0.0
2025-06-18 18:50:00+00:00,0.0,0.0,0.0
2025-06-18 19:00:00+00:00,0.0,0.0,0.0
2025-06-18 19:10:00+00:00,0.2,0.2,0.0
2025-06-18 19:20:00+00:00,0.0,0.0,0.0
2025-06-18 19:30:00+00:00,0.0,0.0,0.0
2025-06-18 19:40:00+00:00,0.0,0.0,0.0
2025-06-18 19:50:00+00:00,0.8,0.8,0.0
2025-06-18 20:00:00+00:00,0.0,0.0,0.0
2025-06-18 20:10:00+00:00,0.0,0.0,0.0
2025-06-18 20:20:00+00:00,0.2,0.2,0.0
2025-06-18 20:30:00+00:00,0.8,0.8,0.0
2025-06-18 20:40:00+00:00,0.0,0.0,0.0
2025-06-18 20:50:00+00:00,0.0,0.0,0.0
2025-06-18 21:00:00+00:00,0.0,0.0,0.0
2025-06-18 21:10:00+00:00,0.0,0.0,0.0
2025-06-18 21:20:00+00:00,0.0,0.0,0.0
2025-06-18 21:30:00+00:00,0.0,0.0,0.0
2025-06-18 21:40:00+00:00,0.0,0.0,0.0
2025-06-18 21:50:00+00:00,0.2,0.2,0.0
2025-06-18 22:00:00+00:00,0.0,0.0,0.0
2025-06-18 22:10:00+00:00,0.2,0.2,0.0
2025-06-18 22:20:00+00:00,0.0,0.0,0.0
2025-06-18 22:30:00+00:00,0.0,0.0,0.0
2025-06-18 22:40:00+00:00,0.0,0.0,0.0
2025-06-18 22:50:00+00:00,0.0,0.0,0.0
2025-06-18 23:00:00+00:00,0.2,0.2,0.0
2025-06-18 23:10:00+00:00,0.8,0.8,0.0
2025-06-18 23:20:00+00:00,0.0,0.0,0.0
2025-06-18 23:30:00+00:00,0.0,0.0,0.0
2025-06-18 23:40:00+00:00,0.8,0.8,0.0
2025-06-18 23:50:00+00:00,0.0,0.0,0.0
2025-06-19 00:00:00+00:00,0.0,0.0,0.0
2025-06-19 00:10:00+00:00,0.0,0.0,0.0
2025-06-19 00:20:00+00:00,0.0,0.0,0.0
2025-06-19 00:30:00+00:00,0.0,0.0,0.0
2025-06-19 00:40:00+00:00,0.0,0.0,0.0
2025-06-19 00:50:00+00:00,0.0,0.0,0.0
2025-06-19 01:00:00+00:00,0.0,0.0,0.0
2025-06-19 01:10:00+00:00,0.0,0.0,0.0
2025-06-19 01:20:00+00:00,0.0,0.0,0.0
2025-06-19 01:30:00+00:00,0.0,0.0,0.0
2025-06-19 01:40:00+00:00,0.0,0.0,0.0
2025-06-19 01:50:00+00:00,0.0,0.0,0.0
2025-06-19 02:00:00+00:00,0.0,0.0,0.0
2025-06-19 02:10:00+00:00,0.0,0.0,0.0
2025-06-19 02:20:00+00:00,0.0,0.0,0.0
2025-06-19 02:30:00+00:00,0.0,0.0,0.0
2025-06-19 02:40:00+00:00,0.0,0.0,0.0
2025-06-19 02:50:00+00:00,0.0,0.0,0.0
2025-06-19 03:00:00+00:00,0.0,0.0,0.0
2025-06-19 03:10:00+00:00,0.0,0.0,0.0
2025-06-19 03:20:00+00:00,0.0,0.0,0.0
2025-06-19 03:30:00+00:00,0.0,0.0,0.0
2025-06-19 03:40:00+00:00,0.0,0.0,0.0
2025-06-19 03:50:00+00:00,0.0,0.0,0.0
2025-06-19 04:00:00+00:00,0.0,0.0,0.0
2025-06-19 04:10:00+00:00,0.0,0.0,0.0
2025-06-19 04:20:00+00:00,0.0,0.0,0.0
2025-06-19 04:30:00+00:00,0.0,0.0,0.0
2025-06-19 04:40:00+00:00,0.0,0.0,0.0
2025-06-19 04:50:00+00:00,4.4,4.4,0.0
2025-06-19 05:00:00+00:00,19.6,19.6,0.0
2025-06-19 05:10:00+00:00,61.6,44.2,17.4
2025-06-19 05:20:00+00:00,21.2,21.2,0.0
2025-06-19 05:30:00+00:00,26.0,14.0,12.0
2025-06-19 05:40:00+00:00,3.2,3.2,0.0
2025-06-19 05:50:00+00:00,12.0,0.0,12.0
2025-06-19 06:00:00+00:00,35.4,35.0,0.4
2025-06-19 06:10:00+00:00,22.2,22.2,0.0
2025-06-19 06:20:00+00:00,6.4,6.4,0.0
2025-06-19 06:30:00+00:00,2.8,2.8,0.0
2025-06-19 06:40:00+00:00,0.0,0.0,0.0
2025-06-19 06:50:00+00:00,49.8,0.0,49.8
2025-06-19 07:00:00+00:00,0.0,0.0,0.0
2025-06-19 07:10:00+00:00,0.0,0.0,0.0
2025-06-19 07:20:00+00:00,0.0,0.0,0.0
2025-06-19 07:30:00+00:00,1.6,0.0,1.6
2025-06-19 07:40:00+00:00,4.8,0.0,4.8
2025-06-19 07:50:00+00:00,7.0,0.0,7.0
2025-06-19 08:00:00+00:00,0.0,0.0,0.0
2025-06-19 08:10:00+00:00,11.8,0.0,11.8
2025-06-19 08:20:00+00:00,0.2,0.0,0.2
2025-06-19 08:30:00+00:00,0.0,0.0,0.0
2025-06-19 08:40:00+00:00,3.4,3.4,0.0
2025-06-19 08:50:00+00:00,0.0,0.0,0.0
2025-06-19 09:00:00+00:00,10.6,0.0,10.6
2025-06-19 09:10:00+00:00,8.6,0.0,8.6
2025-06-19 09:20:00+00:00,0.0,0.0,0.0
2025-06-19 09:30:00+00:00,3.6,0.0,3.6
2025-06-19 09:40:00+00:00,0.0,0.0,0.0
2025-06-19 09:50:00+00:00,8.0,0.0,8.0
2025-06-19 10:00:00+00:00,0.0,0.0,0.0
2025-06-19 10:10:00+00:00,6.4,0.0,6.4
2025-06-19 10:20:00+00:00,7.8,0.0,7.8
2025-06-19 10:30:00+00:00,0.0,0.0,0.0
2025-06-19 10:40:00+00:00,0.0,0.0,0.0
2025-06-19 10:50:00+00:00,0.0,0.0,0.0
2025-06-19 11:00:00+00:00,0.0,0.0,0.0
2025-06-19 11:10:00+00:00,0.0,0.0,0.0
2025-06-19 11:20:00+00:00,0.0,0.0,0.0
2025-06-19 11:30:00+00:00,0.0,0.0,0.0
2025-06-19 11:40:00+00:00,0.0,0.0,0.0
2025-06-19 11:50:00+00:00,0.0,0.0,0.0
2025-06-19 12:00:00+00:00,0.0,0.0,0.0
2025-06-19 12:10:00+00:00,0.0,0.0,0.0
2025-06-19 12:20:00+00:00,0.2,0.2,0.0
2025-06-19 12:30:00+00:00,0.0,0.0,0.0
2025-06-19 12:40:00+00:00,0.0,0.0,0.0
2025-06-19 12:50:00+00:00,0.2,0.2,0.0
2025-06-19 13:00:00+00:00,0.0,0.0,0.0
2025-06-19 13:10:00+00:00,0.0,0.0,0.0
2025-06-19 13:20:00+00:00,0.0,0.0,0.0
2025-06-19 13:30:00+00:00,0.0,0.0,0.0
2025-06-19 13:40:00+00:00,0.2,0.2,0.0
2025-06-19 13:50:00+00:00,0.0,0.0,0.0
2025-06-19 14:00:00+00:00,0.0,0.0,0.0
2025-06-19 14:10:00+00:00,0.0,0.0,0.0
2025-06-19 14:20:00+00:00,0.0,0.0,0.0
2025-06-19 14:30:00+00:00,0.0,0.0,0.0
2025-06-19 14:40:00+00:00,0.6,0.6,0.0
2025-06-19 14:50:00+00:00,0.0,0.0,0.0
2025-06-19 15:00:00+00:00,0.0,0.0,0.0
2025-06-19 15:10:00+00:00,0.4,0.4,0.0
2025-06-19 15:20:00+00:00,0.0,0.0,0.0
2025-06-19 15:30:00+00:00,0.0,0.0,0.0
2025-06-19 15:40:00+00:00,0.0,0.0,0.0
2025-06-19 15:50:00+00:00,0.0,0.0,0.0
2025-06-19 16:00:00+00:00,0.0,0.0,0.0
2025-06-19 16:10:00+00:00,0.0,0.0,0.0
2025-06-19 16:20:00+00:00,0.0,0.0,0.0
2025-06-19 16:30:00+00:00,0.0,0.0,0.0
2025-06-19 16:40:00+00:00,0.4,0.4,0.0
2025-06-19 16:50:00+00:00,0.2,0.2,0.0
2025-06-19 17:00:00+00:00,0.0,0.0,0.0
2025-06-19 17:10:00+00:00,0.0,0.0,0.0
2025-06-19 17:20:00+00:00,0.2,0.2,0.0
2025-06-19 17:30:00+00:00,0.0,0.0,0.0
2025-06-19 17:40:00+00:00,0.0,0.0,0.0
2025-06-19 17:50:00+00:00,1.8,1.8,0.0
2025-06-19 18:00:00+00:00,0.0,0.0,0.0
2025-06-19 18:10:00+00:00,0.0,0.0,0.0
2025-06-19 18:20:00+00:00,0.0,0.0,0.0
2025-06-19 18:30:00+00:00,0.4,0.4,0.0
2025-06-19 18:40:00+00:00,0.2,0.2,0.0
2025-06-19 18:50:00+00:00,,,
