Time (UTC),02/24/25,02/25/25,02/26/25,02/27/25,02/28/25,03/01/25,03/02/25,03/03/25,03/04/25,03/05/25,03/06/25,03/07/25,03/08/25,03/09/25,03/10/25,03/11/25,03/12/25,03/13/25,03/14/25,03/15/25,03/16/25,03/17/25,03/18/25,03/19/25,03/20/25,03/21/25,03/22/25,03/23/25,03/24/25,03/25/25,03/26/25,03/27/25,03/28/25,03/29/25,03/30/25,03/31/25,04/01/25,04/02/25,04/03/25,04/04/25,04/05/25,04/06/25,04/07/25,04/08/25,04/09/25,04/10/25,04/11/25,04/12/25,04/13/25,04/14/25,04/15/25,04/16/25,04/17/25,04/18/25,04/19/25,04/20/25,04/21/25,04/22/25,04/23/25,04/24/25,04/25/25,04/26/25,04/27/25,04/28/25,04/29/25,04/30/25,05/01/25,05/02/25,05/03/25,05/04/25,05/05/25,05/06/25,05/07/25,05/08/25,05/09/25,05/10/25,05/11/25,05/12/25,05/13/25,05/14/25,05/15/25,05/16/25,05/17/25,05/18/25,05/19/25,05/20/25,05/21/25,05/22/25,05/23/25,05/24/25,05/25/25,05/26/25,05/27/25,05/28/25,05/29/25,05/30/25,05/31/25,06/01/25,06/02/25,06/03/25,06/04/25,06/05/25,06/06/25,06/07/25,06/08/25,06/09/25,06/10/25,06/11/25,06/12/25,06/13/25,06/14/25,06/15/25,06/16/25,06/17/25,06/18/25,06/19/25,06/20/25,06/21/25,06/22/25,06/23/25,06/24/25,06/25/25,06/26/25,06/27/25,06/28/25,06/29/25,06/30/25,07/01/25,07/02/25,07/03/25,07/04/25,07/05/25,07/06/25,07/07/25
05:00,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,1.6666666666666667,5.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,1.6666666666666667,8.333333333333334,17.77777777777778,0.0,0.0,0.0,4.444444444444445,0.0,0.0,0.0,0.0,8.88888888888889,8.333333333333334,5.0,5.0,4.444444444444445,1.6666666666666667,0.0,0.0,0.0,4.444444444444445,8.333333333333334,97.22222222222221,48.333333333333336,2.2222222222222223,0.0,1.111111111111111,5.0,10.0,0.0,0.0,2.7777777777777772,36.666666666666664,90.0,44.444444444444436,0.0,9.444444444444443,5.0,8.333333333333334,5.5555555555555545,25.0,19.444444444444446,6.666666666666667,36.666666666666664,0.0,0.0,0.0,2.2222222222222223,2.2222222222222223,8.88888888888889,,,,,,,,81.66666666666667,5.0,8.88888888888889,70.55555555555554,10.0,85.55555555555556,3.3333333333333335,4.444444444444445,7.777777777777776,4.444444444444445,4.444444444444445,4.444444444444445,20.0,,11.111111111111109,1.6666666666666667,1.6666666666666667,0.0,15.0,3.888888888888889,0.0,8.88888888888889,3.3333333333333335,6.11111111111111,0.0,0.0,0.0,53.888888888888886,2.7777777777777772,3.3333333333333335,0.0,5.5555555555555545,2.2222222222222223,3.888888888888889,1.111111111111111,0.0,0.5555555555555556,0.0
05:30,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,6.666666666666667,0.0,25.555555555555557,4.444444444444445,0.0,0.0,0.0,4.444444444444445,0.5555555555555556,7.777777777777776,96.66666666666667,17.222222222222225,7.777777777777776,0.0,0.0,11.666666666666666,7.777777777777776,0.0,0.5555555555555556,0.0,38.88888888888889,96.66666666666667,42.77777777777778,0.0,10.555555555555555,6.666666666666667,28.333333333333332,28.88888888888889,41.666666666666664,1.111111111111111,0.0,8.333333333333334,0.0,0.0,0.0,13.333333333333334,0.5555555555555556,2.2222222222222223,,,,,,,,15.555555555555552,0.5555555555555556,3.888888888888889,21.11111111111111,9.444444444444443,8.333333333333334,38.333333333333336,7.777777777777776,45.0,9.444444444444443,12.777777777777779,1.6666666666666667,44.444444444444436,,7.222222222222222,2.7777777777777772,22.222222222222218,0.5555555555555556,26.666666666666668,8.88888888888889,2.2222222222222223,5.5555555555555545,17.77777777777778,8.88888888888889,4.444444444444445,7.777777777777776,2.2222222222222223,27.777777777777782,32.22222222222223,1.6666666666666667,0.5555555555555556,2.7777777777777772,3.888888888888889,2.2222222222222223,4.444444444444445,2.2222222222222223,1.111111111111111,2.7777777777777772
06:00,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,1.111111111111111,5.5555555555555545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888888888888889,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,3.888888888888889,1.111111111111111,5.5555555555555545,0.0,50.0,1.6666666666666667,0.0,1.111111111111111,0.0,2.2222222222222223,3.888888888888889,17.222222222222225,87.22222222222223,7.777777777777776,12.777777777777779,0.0,0.0,2.2222222222222223,11.666666666666666,10.0,0.0,0.0,45.0,92.22222222222223,23.333333333333332,0.5555555555555556,2.2222222222222223,37.77777777777777,20.0,12.777777777777779,37.22222222222223,40.55555555555555,0.0,2.7777777777777772,0.0,0.0,1.6666666666666667,0.0,2.2222222222222223,1.6666666666666667,,,,,,,,17.77777777777778,0.0,1.6666666666666667,37.77777777777777,0.5555555555555556,7.222222222222222,17.77777777777778,5.0,72.77777777777776,45.55555555555555,7.222222222222222,19.444444444444446,31.111111111111104,,3.3333333333333335,0.0,10.555555555555555,2.2222222222222223,28.333333333333332,2.2222222222222223,1.6666666666666667,4.444444444444445,3.3333333333333335,13.333333333333334,2.2222222222222223,20.0,7.777777777777776,12.22222222222222,16.11111111111111,3.888888888888889,7.222222222222222,5.5555555555555545,11.666666666666666,3.888888888888889,6.11111111111111,1.6666666666666667,1.6666666666666667,6.11111111111111
06:30,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,1.6666666666666667,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,0.0,3.888888888888889,45.55555555555555,13.888888888888891,11.666666666666666,0.0,2.7777777777777772,2.2222222222222223,0.0,57.77777777777778,96.66666666666667,35.0,12.22222222222222,0.0,1.111111111111111,8.88888888888889,43.333333333333336,20.0,0.0,0.0,6.666666666666667,72.77777777777776,0.0,0.0,0.5555555555555556,3.888888888888889,14.444444444444445,38.333333333333336,15.0,24.444444444444443,0.0,2.7777777777777772,0.0,0.0,0.0,6.666666666666667,0.0,3.888888888888889,,,,,,,,29.444444444444443,1.6666666666666667,2.2222222222222223,5.5555555555555545,7.777777777777776,12.777777777777779,32.77777777777777,6.666666666666667,29.444444444444443,48.888888888888886,4.444444444444445,29.444444444444443,36.11111111111111,,0.0,0.0,1.6666666666666667,6.666666666666667,11.111111111111109,0.0,0.0,0.0,0.0,10.0,7.222222222222222,28.88888888888889,6.11111111111111,3.888888888888889,3.3333333333333335,0.0,7.777777777777776,2.7777777777777772,1.6666666666666667,0.0,0.5555555555555556,3.888888888888889,1.111111111111111,1.111111111111111
07:00,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777772,5.5555555555555545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,28.333333333333332,3.3333333333333335,0.0,0.5555555555555556,0.0,0.0,1.6666666666666667,76.66666666666667,86.11111111111113,18.888888888888886,0.0,0.0,0.0,22.222222222222218,17.222222222222225,0.0,2.2222222222222223,3.3333333333333335,92.77777777777777,68.33333333333333,6.666666666666667,1.111111111111111,2.2222222222222223,0.5555555555555556,2.7777777777777772,36.666666666666664,7.777777777777776,7.777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,,,,,,,,31.666666666666668,0.0,3.888888888888889,11.111111111111109,2.2222222222222223,23.88888888888889,31.666666666666668,4.444444444444445,15.555555555555552,43.333333333333336,0.0,23.88888888888889,13.888888888888891,,0.0,0.0,1.6666666666666667,0.5555555555555556,3.888888888888889,0.5555555555555556,0.0,1.111111111111111,1.6666666666666667,16.666666666666668,2.2222222222222223,38.88888888888889,0.0,13.888888888888891,1.6666666666666667,0.5555555555555556,0.0,2.7777777777777772,1.6666666666666667,2.7777777777777772,0.5555555555555556,0.5555555555555556,3.3333333333333335,1.6666666666666667
07:30,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777772,0.0,16.666666666666668,63.333333333333336,3.3333333333333335,0.0,0.5555555555555556,0.0,0.0,0.0,64.44444444444444,20.0,10.555555555555555,8.88888888888889,0.5555555555555556,0.0,42.77777777777778,12.777777777777779,5.5555555555555545,2.2222222222222223,0.0,90.55555555555556,96.1111111111111,3.888888888888889,2.2222222222222223,2.2222222222222223,16.666666666666668,40.55555555555555,23.88888888888889,5.0,7.777777777777776,0.0,0.0,0.0,0.0,1.111111111111111,0.0,2.7777777777777772,0.5555555555555556,,,,,,,,27.222222222222225,0.5555555555555556,1.6666666666666667,18.888888888888886,2.2222222222222223,13.333333333333334,42.77777777777778,25.555555555555557,8.333333333333334,11.666666666666666,22.777777777777775,10.0,3.888888888888889,,0.0,1.111111111111111,0.5555555555555556,1.6666666666666667,10.0,0.0,0.5555555555555556,0.0,1.6666666666666667,0.0,3.3333333333333335,19.444444444444446,0.0,4.444444444444445,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,4.444444444444445
08:00,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,11.111111111111109,82.22222222222223,7.222222222222222,0.0,0.5555555555555556,1.6666666666666667,1.111111111111111,0.0,21.11111111111111,69.44444444444444,4.444444444444445,9.444444444444443,0.0,0.5555555555555556,0.0,20.555555555555557,0.0,0.0,0.0,5.5555555555555545,97.77777777777777,10.0,2.2222222222222223,0.0,5.0,14.444444444444445,24.444444444444443,6.11111111111111,0.0,0.0,0.0,1.111111111111111,0.0,2.2222222222222223,0.0,0.0,4.444444444444445,,,,,,,,19.444444444444446,3.888888888888889,0.5555555555555556,31.111111111111104,0.0,13.888888888888891,66.1111111111111,13.888888888888891,5.5555555555555545,6.666666666666667,44.444444444444436,10.555555555555555,,,0.0,1.6666666666666667,0.0,4.444444444444445,5.5555555555555545,0.0,0.0,0.0,0.0,5.5555555555555545,1.111111111111111,15.555555555555552,0.0,5.0,0.0,2.2222222222222223,4.444444444444445,7.222222222222222,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,3.3333333333333335
08:30,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.77777777777776,3.888888888888889,0.0,0.0,0.0,1.6666666666666667,0.0,5.0,85.55555555555556,4.444444444444445,0.0,0.0,0.5555555555555556,2.7777777777777772,32.22222222222223,0.5555555555555556,0.0,0.0,5.0,41.666666666666664,13.888888888888891,0.0,1.6666666666666667,17.222222222222225,0.0,4.444444444444445,11.111111111111109,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777772,,,,,,,,0.5555555555555556,0.0,1.6666666666666667,36.666666666666664,7.777777777777776,23.333333333333332,46.666666666666664,30.0,2.7777777777777772,4.444444444444445,17.77777777777778,27.222222222222225,,,0.0,0.0,2.2222222222222223,1.6666666666666667,10.555555555555555,0.0,0.0,0.0,0.0,1.111111111111111,0.0,1.6666666666666667,0.5555555555555556,6.11111111111111,0.5555555555555556,1.6666666666666667,2.7777777777777772,12.22222222222222,0.0,0.0,0.0,0.5555555555555556,0.0,1.6666666666666667
09:00,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,77.77777777777777,0.0,0.0,0.0,0.5555555555555556,0.0,12.22222222222222,0.0,0.0,3.888888888888889,23.333333333333332,51.666666666666664,1.6666666666666667,0.5555555555555556,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,3.3333333333333335,,,,,,,,2.2222222222222223,1.6666666666666667,1.111111111111111,23.88888888888889,1.6666666666666667,0.0,25.555555555555557,47.77777777777778,3.3333333333333335,1.111111111111111,5.0,2.7777777777777772,,,0.0,0.0,1.111111111111111,0.5555555555555556,1.6666666666666667,0.0,0.0,0.0,0.0,1.111111111111111,0.0,18.888888888888886,5.0,0.0,1.111111111111111,0.0,0.0,2.7777777777777772,1.111111111111111,1.111111111111111,1.6666666666666667,0.0,0.0,0.0
09:30,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,2.2222222222222223,13.888888888888891,0.0,1.6666666666666667,0.0,0.0,1.111111111111111,0.0,5.0,0.0,0.5555555555555556,3.888888888888889,28.88888888888889,2.2222222222222223,0.0,1.111111111111111,15.555555555555552,1.6666666666666667,22.222222222222218,10.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,,,,,,,,4.444444444444445,0.0,2.2222222222222223,0.5555555555555556,1.111111111111111,1.6666666666666667,33.333333333333336,13.333333333333334,0.0,2.2222222222222223,8.88888888888889,0.0,,,0.0,0.0,0.0,15.0,4.444444444444445,0.0,0.5555555555555556,0.0,1.111111111111111,0.0,0.0,1.111111111111111,12.22222222222222,1.6666666666666667,0.0,1.111111111111111,3.888888888888889,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,1.6666666666666667
10:00,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,10.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.777777777777776,0.0,0.0,0.0,0.0,0.0,13.888888888888891,0.0,0.0,1.6666666666666667,2.2222222222222223,66.1111111111111,1.6666666666666667,0.0,0.0,3.888888888888889,0.0,2.2222222222222223,1.111111111111111,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.6666666666666667,0.5555555555555556,0.0,3.888888888888889,0.0,0.5555555555555556,35.0,0.5555555555555556,0.0,1.6666666666666667,10.0,6.11111111111111,,,0.0,0.0,0.0,32.77777777777777,1.111111111111111,0.0,0.5555555555555556,0.0,0.0,2.2222222222222223,3.888888888888889,1.6666666666666667,0.0,0.0,0.0,0.0,31.111111111111104,2.2222222222222223,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,2.2222222222222223
10:30,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,5.5555555555555545,0.0,0.0,0.0,2.2222222222222223,15.0,0.0,2.2222222222222223,0.0,1.111111111111111,0.0,12.22222222222222,0.5555555555555556,0.0,0.0,0.0,37.22222222222223,7.222222222222222,0.0,0.0,2.2222222222222223,2.2222222222222223,1.111111111111111,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,,,,,,,,2.2222222222222223,0.0,2.7777777777777772,0.0,0.5555555555555556,0.0,2.2222222222222223,0.0,0.0,2.2222222222222223,2.2222222222222223,0.0,,,0.0,0.0,0.0,0.5555555555555556,2.2222222222222223,0.0,0.0,0.0,0.0,2.7777777777777772,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,25.555555555555557,0.0,0.0,0.5555555555555556,0.0,1.111111111111111,0.0,0.0
11:00,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,2.7777777777777772,0.0,0.5555555555555556,0.0,0.0,0.0,4.444444444444445,0.5555555555555556,0.0,0.0,0.0,37.22222222222223,0.0,2.2222222222222223,2.7777777777777772,2.7777777777777772,1.6666666666666667,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,,,,,,,,1.6666666666666667,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,3.888888888888889,0.0,0.0,0.0,0.0,0.0,,,1.111111111111111,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556
11:30,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.111111111111109,0.0,0.0,0.0,0.0,0.0,3.888888888888889,0.0,0.0,2.2222222222222223,5.5555555555555545,28.333333333333332,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,,,,,,,,1.6666666666666667,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0
12:00,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,20.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,4.444444444444445,0.0,0.0,0.0,,,0.0,0.5555555555555556,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,3.888888888888889
12:30,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,,,,,,,,0.0,0.0,1.111111111111111,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,1.111111111111111,1.111111111111111,,,1.111111111111111,0.0,0.0,1.6666666666666667,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.5555555555555556
13:00,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,1.111111111111111,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,,,0.5555555555555556,0.5555555555555556,0.0,1.111111111111111,0.0,0.5555555555555556,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
13:30,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,1.111111111111111,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,1.111111111111111,1.6666666666666667,0.0,0.0,1.111111111111111,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,0.5555555555555556,0.0,3.3333333333333335,0.0,0.0,,,,,,,,0.0,0.5555555555555556,0.0,0.0,0.0,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5555555555555556,0.0,0.0,0.5555555555555556,1.111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,1.6666666666666667,0.0,0.0,0.5555555555555556,0.5555555555555556
14:00,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,0.0,1.111111111111111,0.0,0.5555555555555556,1.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,1.111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,1.111111111111111,1.6666666666666667,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.5555555555555556,0.0,0.0,0.0,,,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.5555555555555556,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111111111111111,0.5555555555555556,0.0
